case_id,text,variable_code,question
216934,US Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
216952,idk,V242120,POST: Office Recall: Senate Majority Leader Schumer
216976,idontkno,V242120,POST: Office Recall: Senate Majority Leader Schumer
216982,Schumer is a senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
216988,"Senator, Dem, senate majority leader",V242120,POST: Office Recall: Senate Majority Leader Schumer
216993,congress man,V242120,POST: Office Recall: Senate Majority Leader Schumer
217005,"One of them old dudes that needs to retire in the senate, congress. I believe.",V242120,POST: Office Recall: Senate Majority Leader Schumer
217011,I do not know,V242120,POST: Office Recall: Senate Majority Leader Schumer
217017,He is in the senate.,V242120,POST: Office Recall: Senate Majority Leader Schumer
217023,house of representative,V242120,POST: Office Recall: Senate Majority Leader Schumer
217059,O don't know who this is,V242120,POST: Office Recall: Senate Majority Leader Schumer
217071,no idk,V242120,POST: Office Recall: Senate Majority Leader Schumer
217089,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217119,unsure,V242120,POST: Office Recall: Senate Majority Leader Schumer
217125,Senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
217131,democratic senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217136,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217148,House Representative,V242120,POST: Office Recall: Senate Majority Leader Schumer
217182,senator.,V242120,POST: Office Recall: Senate Majority Leader Schumer
217187,unknown,V242120,POST: Office Recall: Senate Majority Leader Schumer
217205,congressman,V242120,POST: Office Recall: Senate Majority Leader Schumer
217223,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217228,works in the House of Representatives,V242120,POST: Office Recall: Senate Majority Leader Schumer
217234,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217240,Senator from New York,V242120,POST: Office Recall: Senate Majority Leader Schumer
217258,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217263,senator NY,V242120,POST: Office Recall: Senate Majority Leader Schumer
217275,Democratic Speaker,V242120,POST: Office Recall: Senate Majority Leader Schumer
217287,Sounds like a fox news guy,V242120,POST: Office Recall: Senate Majority Leader Schumer
217298,US Senate Majority Leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
217328,Senate Minority leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
217431,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
217485,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217497,don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
217527,senate gop leader?,V242120,POST: Office Recall: Senate Majority Leader Schumer
217533,forget,V242120,POST: Office Recall: Senate Majority Leader Schumer
217616,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
217634,leader of the United States Senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
217701,unsure,V242120,POST: Office Recall: Senate Majority Leader Schumer
217731,senate leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
217737,Democrat leader in Senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
217778,I do not know,V242120,POST: Office Recall: Senate Majority Leader Schumer
217808,Congress,V242120,POST: Office Recall: Senate Majority Leader Schumer
217831,Did not kept up with him,V242120,POST: Office Recall: Senate Majority Leader Schumer
217849,I don't know this person,V242120,POST: Office Recall: Senate Majority Leader Schumer
217890,"Senator, minority leader",V242120,POST: Office Recall: Senate Majority Leader Schumer
217907,no idea,V242120,POST: Office Recall: Senate Majority Leader Schumer
217943,US Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217948,United States Senate Minority Leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
217954,Department of something... not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
217972,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
217995,Democrat Speaker,V242120,POST: Office Recall: Senate Majority Leader Schumer
218013,Senate Majority Leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218031,he's a congress person,V242120,POST: Office Recall: Senate Majority Leader Schumer
218037,senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
218066,no idea,V242120,POST: Office Recall: Senate Majority Leader Schumer
218090,department of justice,V242120,POST: Office Recall: Senate Majority Leader Schumer
218095,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
218160,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
218166,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
218218,Senate Majority Leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218236,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
218284,senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
218296,senate minority leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218308,Majority Leader (for now),V242120,POST: Office Recall: Senate Majority Leader Schumer
218319,senate minority leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218331,unsure,V242120,POST: Office Recall: Senate Majority Leader Schumer
218349,Senate majority leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218361,senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
218373,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
218379,Senator from NY (currently Senate Majority Leader),V242120,POST: Office Recall: Senate Majority Leader Schumer
218397,do not know,V242120,POST: Office Recall: Senate Majority Leader Schumer
218408,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
218414,senate minority leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218426,senate majority leader / congressman,V242120,POST: Office Recall: Senate Majority Leader Schumer
218444,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
218450,Senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
218487,senator for democratic party,V242120,POST: Office Recall: Senate Majority Leader Schumer
218516,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
218551,majority keafer,V242120,POST: Office Recall: Senate Majority Leader Schumer
218563,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
218587,don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
218598,majority of the state,V242120,POST: Office Recall: Senate Majority Leader Schumer
218622,he was the senate majority leader for the Democratic Party. so I assume he is still a senator from New York.,V242120,POST: Office Recall: Senate Majority Leader Schumer
218651,senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
218657,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
218681,no clue,V242120,POST: Office Recall: Senate Majority Leader Schumer
218693,"democrat, head of House of Representatives",V242120,POST: Office Recall: Senate Majority Leader Schumer
218787,This name doesn't sound familiar,V242120,POST: Office Recall: Senate Majority Leader Schumer
218805,not sure at all,V242120,POST: Office Recall: Senate Majority Leader Schumer
218811,idk,V242120,POST: Office Recall: Senate Majority Leader Schumer
218829,Senate Majority Leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
218870,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
218906,speaker of senate democratic party,V242120,POST: Office Recall: Senate Majority Leader Schumer
218935,A Representative,V242120,POST: Office Recall: Senate Majority Leader Schumer
218958,don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
218982,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219000,No idea,V242120,POST: Office Recall: Senate Majority Leader Schumer
219032,Democratic senator from NY ... majority leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
219050,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
219056,democrat senator majority whip,V242120,POST: Office Recall: Senate Majority Leader Schumer
219092,US Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219098,senate majority  leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
219104,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219155,Don't know.,V242120,POST: Office Recall: Senate Majority Leader Schumer
219208,idk,V242120,POST: Office Recall: Senate Majority Leader Schumer
219232,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
219244,governor,V242120,POST: Office Recall: Senate Majority Leader Schumer
219303,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
219350,ns,V242120,POST: Office Recall: Senate Majority Leader Schumer
219373,leader us senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
219391,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219497,don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
219538,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219556,Minority Leader in the Senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
219568,idk,V242120,POST: Office Recall: Senate Majority Leader Schumer
219586,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219609,No clue,V242120,POST: Office Recall: Senate Majority Leader Schumer
219621,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
219697,cabinet position,V242120,POST: Office Recall: Senate Majority Leader Schumer
219703,he is part of the senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
219709,speaker,V242120,POST: Office Recall: Senate Majority Leader Schumer
219715,NA,V242120,POST: Office Recall: Senate Majority Leader Schumer
219745,"Leader of Senate, for Democrats",V242120,POST: Office Recall: Senate Majority Leader Schumer
219756,I don't know,V242120,POST: Office Recall: Senate Majority Leader Schumer
219776,Not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
219794,NULL,V242120,POST: Office Recall: Senate Majority Leader Schumer
219841,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
219853,state clerk,V242120,POST: Office Recall: Senate Majority Leader Schumer
219888,he is in congress - House I believe,V242120,POST: Office Recall: Senate Majority Leader Schumer
219900,Dont know,V242120,POST: Office Recall: Senate Majority Leader Schumer
220006,member of congress,V242120,POST: Office Recall: Senate Majority Leader Schumer
220035,"majority leader, senate",V242120,POST: Office Recall: Senate Majority Leader Schumer
220059,senate leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
220088,no se,V242120,POST: Office Recall: Senate Majority Leader Schumer
220094,House,V242120,POST: Office Recall: Senate Majority Leader Schumer
220100,unsure,V242120,POST: Office Recall: Senate Majority Leader Schumer
220124,SK,V242120,POST: Office Recall: Senate Majority Leader Schumer
220142,Senate Majority Leader,V242120,POST: Office Recall: Senate Majority Leader Schumer
220171,lying thief in US Senate,V242120,POST: Office Recall: Senate Majority Leader Schumer
220183,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
220189,Leader of the senate for the Democratic party,V242120,POST: Office Recall: Senate Majority Leader Schumer
220202,congress,V242120,POST: Office Recall: Senate Majority Leader Schumer
220220,political analysts,V242120,POST: Office Recall: Senate Majority Leader Schumer
220244,not sure,V242120,POST: Office Recall: Senate Majority Leader Schumer
220262,NY Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
220274,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
220279,none,V242120,POST: Office Recall: Senate Majority Leader Schumer
220315,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
220321,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
220327,Democratic Senator from New York.,V242120,POST: Office Recall: Senate Majority Leader Schumer
220339,?,V242120,POST: Office Recall: Senate Majority Leader Schumer
220380,senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
220398,congressman,V242120,POST: Office Recall: Senate Majority Leader Schumer
220416,Senator,V242120,POST: Office Recall: Senate Majority Leader Schumer
